鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
板橋區,房地(土地+建物),新北市板橋區新興路２２號十四樓之９,4.24,商,,,1130427,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050316,55.29,2,1,1,有,有,11400000,206186,,0.0,0,,RPWPMLMJNHJGFAF38DA,27.93,1.48,0.0,有,
板橋區,房地(土地+建物),新北市板橋區縣民大道三段６０巷６號二樓,10.25,住,,,1130402,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670112,23.86,1,1,1,有,無,4000000,167645,,0.0,0,陽台外推；,RPTQMLRJNHJGFAF68DA,23.86,0.0,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區明德路二段１０號十一樓,27.95,住,,,1130411,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121031,207.78,3,2,2,有,有,28620000,178508,坡道平面,71.82,4350000,,RPTNMLSJNHJGFAF48DA,82.43,0.0,7.31,有,
土城區,房地(土地+建物)+車位,新北市土城區明德路二段１０號十三樓,27.95,住,,,1130423,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121031,173.70999999999998,3,2,2,有,有,26820000,178508,坡道平面,37.75,2550000,,RPUNMLSJNHJGFAF58DA,82.43,0.0,7.31,有,
土城區,房地(土地+建物)+車位,新北市土城區明德路二段１０號十四樓,27.95,住,,,1130409,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121031,171.3,3,2,2,有,有,26570000,178508,坡道平面,35.34,2300000,,RPVNMLSJNHJGFAF68DA,82.43,0.0,7.31,有,
板橋區,房地(土地+建物),新北市板橋區民有街９９號三樓,27.5,住,,,1130418,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,78.5,3,2,2,有,無,8000000,101911,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPRNMLKKNHJGFAF57DA,78.5,0.0,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區學士路２９８號七樓,28.3,住,,,1130418,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110915,172.45999999999998,3,2,2,有,有,28600000,184869,坡道平面,31.82,2600000,,RPOPMLRKNHJGFAF18DA,81.09,9.69,3.58,有,
板橋區,房地(土地+建物),新北市板橋區金門街３０９號之９五樓,21.87,住,,,1130422,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831123,110.33,3,2,2,有,有,16150000,146379,,0.0,0,,RPXQMLLLNHJGFAF68DA,81.28,1.85,9.17,有,
板橋區,房地(土地+建物)+車位,新北市板橋區重慶路２４５巷１０６號五樓,23.93,住,,,1130428,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991122,178.92000000000002,4,2,2,有,有,29300000,156829,坡道機械,3.57,1800000,陽台外推；,RPUOMLMLNHJGFAF28DA,107.23,12.41,10.1,有,
板橋區,房地(土地+建物),新北市板橋區江寧路三段５５巷２０號七樓,24.0,住,,,1130410,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790112,129.93,3,2,2,有,無,17680000,136073,,0.0,0,,RPTNMLQLNHJGFAF48DA,95.87,3.57,8.52,有,
板橋區,房地(土地+建物),新北市板橋區溪崑二街２６號二樓,40.0,住,,,1130430,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781006,219.73000000000002,4,3,2,有,無,23300000,106039,,0.0,0,,RPSNMLSLNHJGFAF58DA,194.18,0.0,10.06,有,
板橋區,房地(土地+建物),新北市板橋區龍興街６１巷６號四樓,31.35,住,,,1130428,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690828,92.24,3,2,1,有,無,10150000,110039,,0.0,0,其他增建為陽台、頂樓陽台外推；頂樓加蓋；,RPPOMLTLNHJGFAF48DA,71.14,0.0,21.1,無,
板橋區,房地(土地+建物),新北市板橋區民生路一段１１７號五樓,21.8,住,,,1130412,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690806,81.65,2,1,1,有,無,9880000,121004,,0.0,0,頂樓增建依現況點交六樓格局2房1廳1衛頂樓加蓋；,RPOPMLTLNHJGFAF48DA,81.65,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段２３５號九樓,35.36,住,,,1130421,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030827,219.91,3,2,2,有,有,30950000,148231,坡道平面,27.98,2500000,其他增建；,RPRNMLLLMHJGFBF77DA,108.38,8.19,12.0,有,
五股區,房地(土地+建物),新北市五股區成泰路三段１９１號五樓,28.47,住,,,1130414,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760912,92.87,3,2,1,有,無,8100000,87219,,0.0,0,鐵皮屋頂增建 陽台加窗陽台外推；其他增建；,RPRTMLOLMHJGFBF68DA,82.09,0.0,10.78,無,
五股區,房地(土地+建物)+車位,新北市五股區御史路１巷５３號,31.64,住,,,1130402,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071130,161.14,3,2,2,有,有,16850000,104567,坡道平面,33.77,0,,RPPUMLOLMHJGFBF58DA,78.64,7.96,4.66,有,
新莊區,房地(土地+建物),新北市新莊區建福路６７號三樓,30.4,住,,,1130412,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731226,111.21,3,2,2,有,無,10950000,98462,,0.0,0,其他增建；,RPVOMLPLMHJGFBF68DA,101.16,0.0,3.94,無,
林口區,房地(土地+建物)+車位,新北市林口區南勢四街２３７號六樓,47.61,住,,,1130419,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050111,206.47,2,2,2,有,有,20000000,106573,坡道平面,32.88,1500000,,RPWNMLQLMHJGFBF78DA,97.51,8.96,11.5,有,
泰山區,房地(土地+建物),新北市泰山區明志路三段１４２巷１０２號,3.21,商,,,1130420,土地2建物1車位0,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0871003,25.299999999999997,0,0,0,無,有,3030000,119763,,0.0,0,陽台外推；,RPRSMLQJNHJGFBF68DA,9.55,0.0,3.9,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中央路２３２號十樓,22.28,商,,,1130422,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1030826,204.06,2,2,2,有,有,30100000,171535,坡道平面,43.16,2500000,,RPOOMLLKNHJGFBF57DA,91.19,0.0,8.81,有,
五股區,土地,德音段619地號,235.82,農,,,1130415,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12127800,51428,,0.0,0,,RPQRMLPKNHJGFBF48DA,0.0,0.0,0.0,無,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段３９巷２１３號二樓,15.66,住,,,1130423,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121212,108.6,3,2,2,有,有,16880000,163897,坡道機械,12.93,1200000,,RPQPMLLLNHJGFBF97DA,59.66,0.0,3.96,有,
新莊區,房地(土地+建物),新北市新莊區幸福路１４號四樓,22.34,住,,,1130414,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651220,87.38,3,0,3,有,無,12080000,138247,,0.0,0,陽台外推；其他增建；,RPPNMLNLNHJGFBF87DA,87.38,0.0,0.0,無,
林口區,房地(土地+建物)+車位,新北市林口區四維路１１號九樓,11.78,商,,,1130415,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080909,119.6,2,1,1,有,有,10000000,83612,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRRMLOLNHJGFBF58DA,58.3,4.44,6.42,有,
林口區,房地(土地+建物)+車位,新北市林口區仁愛路一段２７２巷１２號七樓之七,7.46,商,,,1130425,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820623,50.769999999999996,0,0,1,有,有,5800000,114241,升降機械,0.0,0,陽台外推；,RPXQMLSLNHJGFBF86DA,24.24,0.0,5.76,有,
新莊區,房地(土地+建物)+車位,新北市新莊區福前街２５５號七樓,31.98,住,,,1130416,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,228.11,3,2,2,有,有,31650000,138749,坡道平面,57.58,0,,RPTNMLTLNHJGFBF88DA,105.97,2.13,10.11,有,
五股區,土地,五股坑三段1381地號,424.5,都市：其他:保護區,,,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3150000,7420,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLTLNHJGFBF58DA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物),新北市新莊區自強街７０巷７弄４號,10.27,住,,,1130430,土地1建物1車位0,一層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640926,33.0,2,1,1,有,無,5100000,154545,,0.0,0,陽台外推；,RPSOMLTLNHJGFBF88DA,33.0,0.0,0.0,無,
新莊區,房地(土地+建物),新北市新莊區中信街８４巷１號五樓,30.47,住,,,1130412,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760903,105.33,4,2,2,有,無,11600000,110130,,0.0,0,頂樓加蓋；,RPQPMLTLNHJGFBF78DA,94.34,0.0,10.99,無,
林口區,房地(土地+建物)+車位,新北市林口區南勢六街２５０號五樓,41.12,住,,,1130428,土地1建物1車位2,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040918,207.53,3,2,2,有,有,19150000,92276,坡道平面,0.0,0,,RPUPMLTLNHJGFBF56DA,81.55,8.16,9.2,有,
新莊區,房地(土地+建物),新北市新莊區思源路２８７巷１弄３３號,26.89,住,,,1130430,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690805,95.33,1,1,1,有,無,18000000,188818,,0.0,0,,RPQRMLTLNHJGFBF98DA,95.33,0.0,0.0,無,
新莊區,房地(土地+建物),新北市新莊區昌盛街２１號五樓,19.73,住,,,1130419,土地3建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670902,91.0,3,2,1,有,無,3805000,41813,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；頂樓加蓋；,RPVOMLKMNHJGFBF38DA,91.0,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區安民街５號四樓,18.78,住,,,1130406,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861217,100.97,3,2,1,有,有,15880000,157274,,0.0,0,陽台外推；夾層；,RPPNMLQJMHJGFCF97DA,64.93,1.94,7.25,有,
新店區,房地(土地+建物),新北市新店區寶橋路７８巷６０號十樓,18.3,住,,,1130401,土地1建物1車位0,十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,189.04000000000002,4,2,2,有,有,38000000,201016,,0.0,0,其他增建；,RPRPMLMLMHJGFCF18DA,114.7,8.1,10.41,有,
新店區,房地(土地+建物),新北市新店區錦秀路１１巷１３號三樓,30.9,都市：其他:已開發建築密集地區,,,1130426,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,85.8,3,2,1,有,無,5600000,65268,,0.0,0,陽台外推；其他增建；,RPWOMLLJNHJGFCF38DA,74.6,0.0,11.2,無,
新店區,房地(土地+建物),新北市新店區建國路１２３巷４號四樓,20.19,,,,1130403,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740211,102.47999999999999,3,2,2,有,無,14300000,139539,,0.0,0,其他增建；,RPWNMLMJNHJGFCF38DA,87.31,0.0,6.35,無,
新店區,房地(土地+建物),新北市新店區自立街３４號三樓,44.46,住,,,1130419,土地2建物1車位0,三層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590413,95.3,3,2,1,有,無,13200000,138510,,0.0,0,其他增建；,RPTOMLNJNHJGFCF28DA,95.3,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區百忍街４３巷１弄７號三樓,30.27,住,,,1130427,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630911,70.93,2,2,1,有,無,11200000,157902,,0.0,0,陽台外推；其他增建；,RPUOMLNJNHJGFCF38DA,70.93,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區安康路三段３５５巷２８號四樓,39.87,都市：其他:道路用地,,,1130401,土地20建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700911,95.06,3,2,1,有,無,5800000,61014,,0.0,0,其他增建；,RPXOMLSLNHJGFCF76DA,77.93,0.0,17.13,無,
汐止區,房地(土地+建物),新北市汐止區建成路５７巷２號６樓,12.63,商,,,1130413,土地2建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,90.5,3,2,3,有,有,14000000,154696,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPWOMLMKMHJGFDF58DA,63.01,1.21,6.53,有,
汐止區,房地(土地+建物),新北市汐止區大同路二段３２２巷６號６樓,9.29,住,,,1130423,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831024,100.63,3,2,2,有,有,12680000,126006,,0.0,0,其他增建：陽台加窗。其他增建；,RPXNMLQLMHJGFDF09DA,70.34,0.0,7.14,有,
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路７９號十六樓,18.51,住,,,1130419,土地2建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860305,136.39,2,2,2,有,有,15400000,112912,坡道平面,0.0,0,,RPPOMLQLMHJGFDF38DA,61.82,0.0,8.78,有,
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路６９號二樓,18.19,住,,,1130403,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1050810,144.05,3,1,2,有,有,19800000,137452,坡道平面,23.03,0,陽台外推；,RPWNMLKMMHJGFDF48DA,69.03,6.48,6.18,有,
汐止區,車位,新北市汐止區湖前街１１０巷９７弄１至２３號等地下一、二、三、四、五層,0.86,,山坡地保育區,丙種建築用地,1130401,土地4建物1車位1,地下一層，地下二層，地下三層，地下四層，地下五層,二十八層,其他,防空避難室兼停車空間,鋼筋混凝土造,0881202,36.949999999999996,0,0,0,無,有,800000,,坡道平面,36.95,800000,僅車位交易；,RPPNMLTJNHJGFDF48DA,0.0,0.0,0.0,有,
汐止區,房地(土地+建物),新北市汐止區大同路二段２３１號六樓,4.55,住,,,1130429,土地1建物1車位0,六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,50.56,1,1,1,有,有,9900000,195807,,0.0,0,其他增建:陽台、加建陽台其他增建；含租約；,RPUNMLPKNHJGFDF68DA,31.33,0.0,4.32,有,
汐止區,房地(土地+建物),新北市汐止區樟樹一路１３５巷２９號５樓,21.53,住,,,1130415,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741108,78.85,4,0,4,有,無,8500000,107800,,0.0,0,陽台外推；頂樓加蓋；,RPPPMLRKNHJGFDF58DA,73.19,0.0,5.66,無,
汐止區,房地(土地+建物)+車位,新北市汐止區大同路三段６２１號１６樓,8.53,住,,,1130417,土地1建物1車位1,十六層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,111.5,3,2,2,有,有,6800000,60987,坡道機械,0.0,0,,RPRNMLLLNHJGFDF08DA,62.43,0.0,6.37,有,
汐止區,房地(土地+建物),新北市汐止區建成路５７巷５８號,6.03,商,,,1130411,土地2建物1車位0,一層,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0871113,46.48,1,1,1,有,有,12400000,266781,,0.0,0,陽台外推增建夾層陽台外推；夾層；,RPUNMLMLNHJGFDF48DA,30.16,0.0,6.89,有,
汐止區,房地(土地+建物),新北市汐止區仁愛路１１９巷１８號２樓,28.77,商,,,1130418,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690307,94.01,3,2,2,有,無,12200000,129773,,0.0,0,陽台外推；,RPQOMLOLNHJGFDF38DA,89.79,0.0,4.22,無,
金山區,房地(土地+建物)+車位,新北市金山區中正路６６號十一樓之３,33.5,住,,,1130423,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080215,165.09,0,1,1,有,有,12800000,97861,坡道平面,49.62,1500000,價物價格:678萬、土地價格:452萬、車位價格:150萬預售屋、或土地及建物分件登記案件；,RPUNMLRLNHJGFDF98DA,64.88,2.04,6.74,有,
汐止區,房地(土地+建物),新北市汐止區大同路二段１８４巷１之８號二樓,10.94,住,,,1130402,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1110316,61.44,1,1,1,有,有,11750000,191243,,0.0,0,,RPPNMLSLNHJGFDF58DA,32.2,2.5,4.67,有,
汐止區,房地(土地+建物),新北市汐止區伯爵街５２巷７號１１樓,39.71,,山坡地保育區,丙種建築用地,1130422,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860317,100.25,2,1,1,有,有,10680000,106534,,0.0,0,陽台外推；,RPTOMLSLNHJGFDF09DA,75.04,1.5,8.93,有,
汐止區,房地(土地+建物),新北市汐止區福德一路１７７巷３０號６樓,15.96,住,,,1130426,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811109,77.52000000000001,3,2,2,有,有,11600000,149639,,0.0,0,頂樓增建1房1衛頂樓加蓋；,RPSNMLTLNHJGFDF98DA,50.0,0.0,5.38,有,
淡水區,房地(土地+建物),新北市淡水區中正路二段１８號十五樓之７,6.29,商,,,1130421,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980713,82.96000000000001,2,1,1,有,有,7980000,96191,,0.0,0,陽台外推；其他增建；,RPSNMLOJNHJGFEF38DA,48.55,1.67,10.41,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新民街１２０巷５２號十六樓,14.3,都市：其他:住宅區,,,1130421,土地2建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840802,128.59,2,2,1,有,有,7500000,69798,坡道平面,38.33,1200000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRJNHJGFEF38DA,101.31,0.0,8.59,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市六路一段２０號三樓,24.4,住,,,1130427,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120724,191.73000000000002,3,2,2,有,有,13690000,74818,坡道平面,29.87,1580000,,RPPPMLRJNHJGFEF58DA,94.98,0.0,8.57,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市六路一段２６號八樓,24.62,住,,,1130419,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120724,192.8,3,2,2,有,有,14380000,79052,坡道平面,29.87,1500000,,RPUPMLRJNHJGFEF09DA,94.84,0.0,9.41,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１２５巷２號十一樓,21.57,住,,,1130424,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841207,144.82,3,2,2,有,有,10400000,71813,坡道平面,0.0,1200000,,RPXNMLNKNHJGFEF88DA,89.14,0.0,10.23,有,
淡水區,房地(土地+建物),新北市淡水區新民街１８０巷７弄２１號三樓之１,8.58,住,,,1130425,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780822,37.36,1,0,1,有,無,3300000,88330,,0.0,0,,RPOOMLTKNHJGFEF68DA,23.6,0.0,4.16,無,
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段９０號十樓,26.91,住,,,1130423,土地1建物1車位1,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,180.79000000000002,3,2,2,有,有,13000000,71907,坡道平面,27.46,0,,RPQOMLTKNHJGFEF88DA,88.7,3.61,11.58,有,
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街６３巷２５號十樓,21.64,住,,,1130405,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980219,135.95999999999998,3,2,2,有,有,12500000,91939,坡道機械,20.61,0,陽台外推；,RPXPMLLLNHJGFEF98DA,66.5,2.97,11.3,有,
淡水區,房地(土地+建物),新北市淡水區沙崙路１１８號五樓,7.26,住,,,1130404,土地1建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840503,84.61,2,2,1,有,有,6600000,78005,,0.0,0,,RPPPMLMLNHJGFEF28DA,65.7,1.14,7.88,有,
八里區,房地(土地+建物)+車位,新北市八里區龍米路二段１１７之１號十五樓之２,23.03,住,,,1130428,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090902,109.47,2,2,1,有,有,14240000,139046,坡道機械,14.25,1000000,,RPSPMLMLNHJGFEF58DA,58.46,1.91,4.26,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段８８號十一樓,26.91,住,,,1130426,土地1建物1車位1,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,178.73,3,2,2,有,有,14320000,83079,坡道平面,25.02,1550000,含裝潢,RPUPMLMLNHJGFEF78DA,89.08,3.61,11.58,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段７２號二十三樓,25.49,住,,,1130410,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,170.44,3,2,2,有,有,14300000,87677,坡道平面,25.02,1550000,含裝潢,RPWNMLNLNHJGFEF88DA,83.76,3.53,11.14,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段２５８號十九樓,8.07,商,,,1130416,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,106.23,2,2,1,有,有,7900000,74367,坡道機械,15.42,0,,RPPSMLSLNHJGFEF56DA,54.06,2.8,5.2,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新民街一段８９之１號三樓,17.59,住,,,1130415,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981225,114.03999999999999,2,1,1,有,有,9250000,81112,坡道平面,27.66,0,,RPUOMLTLNHJGFEF76DA,52.44,1.5,5.92,有,
三重區,房地(土地+建物),新北市三重區光明路１３巷１６號,25.33,住,,,1130403,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570113,66.15,0,0,0,無,無,8800000,133031,,0.0,0,增建項目：陽臺加窗其他增建；,RPQOMLMJNHJGFGF28DA,66.15,0.0,0.0,無,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區環堤大道９０號十一樓,19.6,住,,,1130422,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871215,162.89,3,2,2,有,有,19080000,146446,坡道平面,46.26,2000000,陽台外推；其他增建；,RPUOMLQJNHJGFGF09DA,84.39,0.0,13.0,有,
三重區,房地(土地+建物)+車位,新北市三重區集英路１０號十三樓,31.54,住,,,1130402,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001027,213.49,4,2,2,有,有,32000000,177473,坡道平面,44.45,2000000,,RPWPMLNKNHJGFGF56DA,109.52,5.18,7.43,有,
三重區,房地(土地+建物),新北市三重區六張街１２６巷２３弄３３號四樓,33.76,住,,,1130422,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681102,126.0,3,1,3,有,無,14400000,114286,,0.0,0,陽台外推；,RPVNMLRKNHJGFGF66DA,126.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區三和路四段２６４巷２弄４號四樓,30.2,住,,,1130427,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750205,103.71,3,2,2,有,無,14280000,137692,,0.0,0,陽台外推；,RPQPMLRKNHJGFGF98DA,93.31,0.0,10.4,無,
三重區,房地(土地+建物)+車位,新北市三重區重新路四段２４２號十一樓之二,4.28,商,,,1130420,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980930,64.7,1,1,1,有,有,10850000,169894,升降機械,9.96,1550000,陽台外推；夾層；,RPWPMLLLNHJGFGF09DA,30.7,0.0,5.75,有,
三重區,土地,忠孝段93地號,38.0,住,,,1130428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,184211,,0.0,0,未登記建物；,RPROMLNLNHJGFGF68DA,0.0,0.0,0.0,無,
蘆洲區,房地(土地+建物),新北市蘆洲區信義路１８５號二樓,24.28,住,,,1130422,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620701,78.21,2,2,1,有,無,10800000,138090,,0.0,0,陽台外推；,RPWNMLRLNHJGFGF86DA,78.21,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區大同北路３８之１號,65.85,住,,,1130401,土地2建物1車位0,全,三層,透天厝,商業用,加強磚造,0520600,150.36,0,0,0,無,無,24500000,162942,,0.0,0,頂樓加蓋；,RPPNMLSLNHJGFGF88DA,150.36,0.0,0.0,無,
三重區,土地,富貴段433地號,723.95,住,,,1130429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,251800000,347814,,0.0,0,,RPQNMLSLNHJGFGF98DA,0.0,0.0,0.0,無,
