鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號六樓之３,27.31,住,,,1101024,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,147.89999999999998,3,2,2,有,有,12260000,88218,坡道平面,25.93,1500000,預售屋、或土地及建物分件登記案件；,RPSNMLNLMHJGFHB28DA,73.75,0.0,7.63,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號三樓之５,27.99,住,,,1101030,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,151.76,3,2,2,有,有,11770000,81221,坡道平面,25.93,1550000,預售屋、或土地及建物分件登記案件；,RPVOMLNLMHJGFHB68DA,75.88,0.0,8.05,有,
后里區,房地(土地+建物),臺中市后里區后里路２７巷２４弄２號,125.82,住,,,1101006,土地3建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1120616,340.98,13,0,12,有,無,28880000,84697,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLKLRHIGFDB67DA,317.47,0.0,23.51,無,
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路五段３２１號十二樓之９,21.75,住,,,1101022,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121213,132.75,3,2,2,有,有,8480000,66685,坡道平面,25.83,1350000,預售屋、或土地及建物分件登記案件；,RPOOMLOLLHJGFKB28DA,65.68,0.0,7.1,有,
南屯區,房地(土地+建物),臺中市南屯區新富三街２９號,109.97,住,,,1101010,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120830,261.5,3,4,5,有,有,36880000,141033,,0.0,0,讓渡日期：111年3月5日讓渡權利範圍2/3讓渡金額2458萬陽台外推；其他增建；,RPPNMLSJNHJGFCB87DA,238.33,0.0,22.55,有,
大甲區,房地(土地+建物),臺中市大甲區中山路二段９１８之２４５號,130.03,住,,,1101029,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130201,175.23,4,2,3,有,無,13620000,77726,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLRLNHJGFEB98DA,175.23,0.0,0.0,無,
南屯區,房地(土地+建物),臺中市南屯區新富三街７號,129.99,住,,,1101019,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120830,263.81,3,4,5,有,有,39980000,151548,,0.0,0,讓渡日期:110年11月1日讓渡金額:3998萬陽台外推；其他增建；,RPPNMLTLNHJGFCB18DA,240.33,0.0,22.86,有,
大甲區,房地(土地+建物),臺中市大甲區中山路二段９１８之２３９號,119.34,住,,,1101027,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130201,165.58,4,2,3,有,無,11450000,69151,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLSKMHJGFEB18DA,165.58,0.0,0.0,無,
大甲區,房地(土地+建物),臺中市大甲區中山路二段９１８之２３６號,78.06,住,,,1101030,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130201,166.51,4,2,3,有,無,12600000,75671,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLSLNHJGFEB28DA,166.51,0.0,0.0,無,
大甲區,房地(土地+建物),臺中市大甲區中山路二段９１８之２３８號,84.12,住,,,1101029,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130201,173.06,4,2,3,有,無,13300000,76852,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLSLNHJGFEB09DA,173.06,0.0,0.0,無,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３７５號三樓之３,22.16,住,,,1101004,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121104,152.31,3,2,2,有,有,9500000,68471,坡道平面,29.63,1100000,預售屋、或土地及建物分件登記案件；,RPOPMLRLNHJGFJB78DA,73.47,0.0,7.96,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３７７號十二樓之３,21.78,住,,,1101022,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121104,153.19,3,2,2,有,有,10290000,73567,坡道平面,29.63,1200000,預售屋、或土地及建物分件登記案件；,RPPPMLRLNHJGFJB88DA,73.61,0.0,7.27,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３７７號十二樓之５,21.78,住,,,1101022,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121104,153.19,3,2,2,有,有,10290000,73567,坡道平面,29.63,1200000,預售屋、或土地及建物分件登記案件；,RPQPMLRLNHJGFJB98DA,73.61,0.0,7.27,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號五樓之２,34.24,住,,,1100908,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,15650000,101969,坡道平面,32.95,1250000,,RPSPMLOKMHJGFHB48DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號六樓之２,34.24,住,,,1100915,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,15920000,103172,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPUQMLOKMHJGFHB78DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號七樓之１,34.24,住,,,1100928,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,16140000,105438,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPQRMLOKMHJGFHB48DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號九樓之５,31.49,住,,,1100930,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,15070000,106071,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPOTMLOKMHJGFHB48DA,78.29,0.0,9.06,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號十樓之２,34.24,住,,,1100911,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,16100000,105155,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPRTMLOKMHJGFHB78DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號十樓之２,34.24,住,,,1100924,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,16380000,107138,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPUTMLOKMHJGFHB09DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號十樓之３,31.49,住,,,1100909,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,15180000,106148,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPWTMLOKMHJGFHB66DA,78.29,0.0,9.06,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號十一樓之２,34.24,住,,,1100912,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,16350000,106925,坡道平面,32.95,1250000,113年1月27日讓渡。預售屋、或土地及建物分件登記案件；,RPOUMLOKMHJGFHB58DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號十二樓之３,31.49,住,,,1100908,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,15240000,107376,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPOVMLOKMHJGFHB68DA,78.29,0.0,9.06,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十樓之２,31.93,住,,,1100914,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,194.45,3,2,2,有,有,15790000,90048,坡道平面,51.86,2950000,預售屋、或土地及建物分件登記案件；,RPUOMLMLMHJGFHB48DA,85.02,0.0,10.12,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十五樓之２,31.93,住,,,1100919,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,194.51,3,2,2,有,有,15190000,84052,坡道平面,51.86,3200000,1.本案於111.04.11轉讓，轉讓金額1384萬元整。2.本案於111.04.29換購車位價差5萬元整並加購車位一個。預售屋、或土地及建物分件登記案件；,RPPPMLMLMHJGFHB08DA,85.02,0.0,10.12,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號三樓之３,27.31,住,,,1100926,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,147.89999999999998,3,2,2,有,有,11150000,80758,坡道平面,25.93,1300000,本案於112.03.14轉讓，轉讓金額為1121萬元。預售屋、或土地及建物分件登記案件；,RPRPMLMLMHJGFHB28DA,73.75,0.0,7.63,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號九樓之３,27.31,住,,,1100929,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,147.89999999999998,3,2,2,有,有,12020000,86661,坡道平面,25.93,1450000,預售屋、或土地及建物分件登記案件；,RPVNMLNLMHJGFHB58DA,73.75,0.0,7.63,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十一樓之３,27.31,住,,,1100924,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,147.89999999999998,3,2,2,有,有,11770000,84611,坡道平面,25.93,1450000,本案於112.07.26轉讓，轉讓金額為1340萬元。預售屋、或土地及建物分件登記案件；,RPXNMLNLMHJGFHB78DA,73.75,0.0,7.63,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十二樓之３,27.31,住,,,1100922,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,147.89999999999998,3,2,2,有,有,11920000,86661,坡道平面,25.93,1350000,本案於112.03.24轉讓，轉讓金額為1207萬元。預售屋、或土地及建物分件登記案件；,RPOOMLNLMHJGFHB97DA,73.75,0.0,7.63,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十三樓之３,27.31,住,,,1100914,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,147.89999999999998,3,2,2,有,有,11660000,83709,坡道平面,25.93,1450000,預售屋、或土地及建物分件登記案件；,RPPOMLNLMHJGFHB08DA,73.75,0.0,7.63,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十樓之５,27.99,住,,,1100923,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,151.76,3,2,2,有,有,12780000,89247,坡道平面,25.93,1550000,預售屋、或土地及建物分件登記案件；,RPSPMLNLMHJGFHB48DA,75.88,0.0,8.05,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十五樓之５,27.99,住,,,1100915,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,177.75,3,2,2,有,有,13380000,83247,坡道平面,51.86,2900000,本案於111.10.20轉讓，轉讓金額為1410萬元。預售屋、或土地及建物分件登記案件；,RPXPMLNLMHJGFHB98DA,75.88,0.0,8.05,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號六樓之６,28.16,住,,,1100915,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,151.67000000000002,3,2,2,有,有,12810000,89948,坡道平面,25.93,1500000,預售屋、或土地及建物分件登記案件；,RPSQMLNLMHJGFHB58DA,76.0,0.0,7.91,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號十樓之６,28.16,住,,,1100923,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,177.61,3,2,2,有,有,14550000,91451,坡道平面,51.86,3050000,預售屋、或土地及建物分件登記案件；,RPWQMLNLMHJGFHB98DA,76.0,0.0,7.91,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智二街１２８號四樓之７,28.16,住,,,1100918,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130329,151.67000000000002,3,2,2,有,有,11910000,83983,坡道平面,25.93,1350000,預售屋、或土地及建物分件登記案件；,RPURMLNLMHJGFHB88DA,76.0,0.0,7.91,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路五段３２１號二樓之７,24.03,住,,,1100924,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121213,146.12,3,2,2,有,有,8280000,57611,坡道平面,25.83,1350000,預售屋、或土地及建物分件登記案件；,RPVNMLKKLHJGFKB38DA,73.36,0.0,7.1,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路五段３２３號十二樓之６,21.17,住,,,1100917,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121213,131.28,3,2,2,有,有,7800000,62115,坡道平面,25.83,1250000,預售屋、或土地及建物分件登記案件；,RPQOMLOLLHJGFKB48DA,64.35,0.0,6.4,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號十一樓之３,31.49,住,,,1100816,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,14880000,103845,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPQUMLOKMHJGFHB78DA,78.29,0.0,9.06,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號八樓之５,31.18,住,,,1100812,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,162.78,3,1,2,有,無,14400000,101286,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPXNMLPKMHJGFHB88DA,78.29,0.0,9.06,有,
大甲區,房地(土地+建物)+車位,臺中市大甲區興安路７０之３０號三樓之２,30.95,住,,,1100817,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121127,98.53999999999999,3,2,2,有,有,6980000,74226,升降機械,13.26,650000,預售屋、或土地及建物分件登記案件；,RPRPMLKLNHJGFEB87DA,67.12,0.0,5.95,有,
大甲區,房地(土地+建物),臺中市大甲區興安路７０之３０號三樓之１,26.19,住,,,1100817,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121127,70.76,2,2,2,有,有,5324000,75240,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTPMLKLNHJGFEB08DA,54.36,0.0,6.42,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路五段３２３號三樓之３,24.24,住,,,1100827,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121213,144.88,3,2,2,有,有,8000000,56699,坡道平面,25.83,1250000,預售屋、或土地及建物分件登記案件；,RPWPMLMJLHJGFKB78DA,73.43,0.0,7.56,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街２１５號十一樓之１,20.57,住,,,1100715,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130207,157.3,3,2,2,有,有,17000000,119525,坡道平面,27.62,1500000,111年4月20日換約，換約價1760萬元整。預售屋、或土地及建物分件登記案件；,RPORMLNKNHJGFCB77DA,78.32,0.0,6.32,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號五樓之３,31.49,住,,,1100711,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,14180000,98473,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPUPMLOKMHJGFHB68DA,78.29,0.0,9.06,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號八樓之３,31.49,住,,,1100717,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,14430000,100391,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPXRMLOKMHJGFHB56DA,78.29,0.0,9.06,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號八樓之２,34.24,住,,,1100720,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,15650000,101969,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPPSMLOKMHJGFHB48DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號十二樓之３,31.49,住,,,1100729,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,14870000,104536,坡道平面,32.95,1250000,預售屋、或土地及建物分件登記案件；,RPSVMLOKMHJGFHB09DA,78.29,0.0,9.06,有,
大甲區,房地(土地+建物)+車位,臺中市大甲區興安路７０之３０號三樓之３,30.95,住,,,1100730,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121127,98.53999999999999,3,2,2,有,有,6980000,74226,升降機械,13.26,650000,預售屋、或土地及建物分件登記案件；,RPSPMLKLNHJGFEB97DA,67.12,0.0,5.95,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３７７號十三樓之５,21.78,住,,,1100706,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121104,153.19,3,2,2,有,有,10300000,73244,坡道平面,29.63,1250000,預售屋、或土地及建物分件登記案件；,RPSPMLRLNHJGFJB56DA,73.61,0.0,7.27,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路五段３２３號十樓之１,17.16,住,,,1100630,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121213,108.67,2,2,1,有,有,6990000,68220,坡道平面,24.53,1250000,預售屋、或土地及建物分件登記案件；,RPVNMLTJLHJGFKB56DA,50.57,0.0,6.71,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路五段３２３號十一樓之５,21.17,住,,,1100630,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121213,131.28,3,2,2,有,有,7800000,61166,坡道平面,25.83,1350000,預售屋、或土地及建物分件登記案件；,RPUOMLKKLHJGFKB38DA,64.35,0.0,6.4,有,
大甲區,房地(土地+建物),臺中市大甲區興安路７０之３０號四樓之３,30.95,住,,,1100620,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121127,85.05,3,2,2,有,有,6000000,70547,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWPMLKLNHJGFEB38DA,67.12,0.0,5.95,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３７９號五樓之５,16.53,住,,,1100625,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121104,121.63,2,2,1,有,有,7650000,71739,坡道平面,29.63,1050000,轉讓金額780萬元整轉讓日期111.04.17預售屋、或土地及建物分件登記案件；,RPTOMLRLNHJGFJB56DA,55.8,0.0,5.92,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３７５號八樓之２,22.91,住,,,1100627,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121104,155.51999999999998,3,2,2,有,有,9790000,69029,坡道平面,29.63,1100000,預售屋、或土地及建物分件登記案件；,RPXOMLRLNHJGFJB96DA,76.33,0.0,7.27,有,
西區,房地(土地+建物)+車位,臺中市西區館前路７１號十九樓,34.18,都市：其他:第二之一種商業區,,,1100505,土地1建物1車位2,十九層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造、鋼筋混凝土造、鋼骨鋼筋混凝土造,1120928,392.89,0,0,0,無,有,51600000,156174,坡道平面,86.18,3700000,跨所案件，另有基地為北區乾溝子段183-9地號持分470/100000，持分面積約為6.35平方公尺 車位總價無法拆分個別車位價格。毛胚屋；預售屋、或土地及建物分件登記案件；,RPTNMLOKNHJGFAB77DA,182.61,0.0,18.65,有,
西區,房地(土地+建物)+車位,臺中市西區館前路６９號三十二樓,64.0,都市：其他:第二之一種商業區,,,1100525,土地1建物1車位5,三十二層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造、鋼筋混凝土造、鋼骨鋼筋混凝土造,1120928,769.02,0,0,0,無,有,122100000,192325,坡道平面,199.41,12550000,跨所案件，另有基地為北區乾溝子段183-9地號持分880/100000，持分面積約為11.90平方公尺 車位總價無法拆分個別車位價格。買方另於112年3月31日加購一車位車位價格新台幣250萬元正。於110年12月2日換戶毛胚屋；預售屋、或土地及建物分件登記案件；,RPVOMLOKNHJGFAB08DA,335.28,0.0,38.16,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２０號九樓之３,31.49,住,,,1100514,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,163.24,3,1,2,有,無,14350000,99777,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPVSMLOKMHJGFHB09DA,78.29,0.0,9.06,有,
大甲區,房地(土地+建物),臺中市大甲區興安路７０之３０號四樓之１,26.19,住,,,1100521,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121127,70.76,2,2,1,有,有,5400000,76314,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLLLNHJGFEB67DA,54.36,0.0,6.42,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區潭陽路７６號三樓之２,24.89,住,,,1100523,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,112.69,2,2,1,有,有,8100000,83188,坡道平面,32.15,1400000,預售屋、或土地及建物分件登記案件；,RPPOMLLLLHJGFHB77DA,48.07,0.0,5.34,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區潭陽路７６號十樓之３,24.62,住,,,1100510,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,109.26,2,2,1,有,有,8260000,87349,坡道平面,29.58,1300000,預售屋、或土地及建物分件登記案件；,RPOQMLMLLHJGFHB97DA,47.46,0.0,5.38,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街２１５號二樓之７,20.57,住,,,1100424,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130207,185.4,3,2,2,有,有,17200000,110249,坡道平面,55.24,2850000,於111年04月30日換約換約價格1740萬元整。預售屋、或土地及建物分件登記案件；,RPPQMLNKNHJGFCB77DA,74.26,0.0,10.86,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街２１５號六樓之５,19.59,住,,,1100408,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130207,151.82,3,2,2,有,有,15020000,110064,坡道平面,27.62,1350000,112年8月29日換約，換約價1510萬元整。預售屋、或土地及建物分件登記案件；,RPRQMLNKNHJGFCB97DA,78.07,0.0,3.03,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號五樓之１,34.24,住,,,1100410,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,15190000,98003,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPVPMLOKMHJGFHB78DA,85.42,0.0,9.25,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路６２８號五樓之２,34.24,住,,,1100420,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130127,174.17000000000002,3,1,2,有,無,15250000,98428,坡道平面,32.95,1350000,預售屋、或土地及建物分件登記案件；,RPWPMLOKMHJGFHB88DA,85.42,0.0,9.25,有,
大甲區,房地(土地+建物),臺中市大甲區興安路７０之３０號四樓之５,26.19,住,,,1100407,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121127,84.21000000000001,2,2,1,有,有,5950000,70657,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOQMLKLNHJGFEB67DA,54.36,0.0,6.42,有,
潭子區,房地(土地+建物)+車位,臺中市潭子區潭陽路７６號八樓之１,24.74,住,,,1100416,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,112.24000000000001,2,2,1,有,有,8320000,85778,坡道平面,32.15,1450000,預售屋、或土地及建物分件登記案件；,RPXOMLMLLHJGFHB68DA,47.76,0.0,5.34,有,
大雅區,土地,員寶段938地號,272.05,農,,,1100418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2400000,8822,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXPMLOLNHJGFHB56DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街２１５號十四樓之８,21.16,住,,,1100320,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130207,189.2,3,2,2,有,有,17950000,113840,坡道平面,55.24,2700000,預售屋、或土地及建物分件登記案件；,RPPQMLKMMHJGFCB57DA,75.22,0.0,12.38,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街２１５號九樓之６,19.59,住,,,1100308,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130207,151.57999999999998,3,2,2,有,有,15530000,112778,坡道平面,27.62,1550000,預售屋、或土地及建物分件登記案件；,RPWQMLNKNHJGFCB48DA,77.83,0.0,3.03,有,
